CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score
1661187600000,vs. Had friends on that dethstar,set_defense_stars,826592934,Zhil Axfow,Zhil Axfow#5696,158
1661187600000,vs. Had friends on that dethstar,set_defense_stars,245711569,Promethean,Promethean#3008,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,996614779,Jables,Jables#9173,244
1661187600000,vs. Had friends on that dethstar,set_defense_stars,569523671,Seeya,Seeya#2985,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,656645167,HolyHandGrenade,HolyHandGrenade#7050,672
1661187600000,vs. Had friends on that dethstar,set_defense_stars,946916445,ExcellentNut,ExcellentNut#0656,308
1661187600000,vs. Had friends on that dethstar,set_defense_stars,296684579,ṪѦ DerHesse1505,DerHesse1505 (TB Offi)#9876,214
1661187600000,vs. Had friends on that dethstar,set_defense_stars,248271439,Guntha Arbos,guntha arbos#0996,278
1661187600000,vs. Had friends on that dethstar,set_defense_stars,929389526,Tommyboy85,tommyboy#3739,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,556569861,wamakima5004,wamakima5004#0097,158
1661187600000,vs. Had friends on that dethstar,set_defense_stars,753225541,Philo Beddoe,Handleman20#4805,278
1661187600000,vs. Had friends on that dethstar,set_defense_stars,268951863,Loadage,Loadage#1450,218
1661187600000,vs. Had friends on that dethstar,set_defense_stars,214848174,ilekkund,ilekkund#8475,184
1661187600000,vs. Had friends on that dethstar,set_defense_stars,148163689,ilekkund2,ilekkund#8475,214
1661187600000,vs. Had friends on that dethstar,set_defense_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,184
1661187600000,vs. Had friends on that dethstar,set_defense_stars,619572297,Raion Ren,raion_ren#6463,338
1661187600000,vs. Had friends on that dethstar,set_defense_stars,515621617,Flywire,Flywire#0662,462
1661187600000,vs. Had friends on that dethstar,set_defense_stars,435886464,Z Xm,Z_Xm#5894,278
1661187600000,vs. Had friends on that dethstar,set_defense_stars,732694944,Savage1bat,⁦savage1bat⁩#7887,398
1661187600000,vs. Had friends on that dethstar,set_defense_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,154
1661187600000,vs. Had friends on that dethstar,set_defense_stars,931355241,BigMacDbag,Hismeds#9705,218
1661187600000,vs. Had friends on that dethstar,set_defense_stars,843553429,Shotwell,Shotwell#0501,214
1661187600000,vs. Had friends on that dethstar,set_defense_stars,997239157,Gryphix,Gryphix#1116,308
1661187600000,vs. Had friends on that dethstar,set_defense_stars,144353549,Wolfman314,Wolfman314#6474,34
1661187600000,vs. Had friends on that dethstar,set_defense_stars,634487631,JacenCaedus,Sala#2238,368
1661187600000,vs. Had friends on that dethstar,set_defense_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,210
1661187600000,vs. Had friends on that dethstar,set_defense_stars,513125742,MarkKenoburger,kenoburger#9903,278
1661187600000,vs. Had friends on that dethstar,set_defense_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,120
1661187600000,vs. Had friends on that dethstar,set_defense_stars,552854579,MINI Zeratoark,Zeratoark#9535,214
1661187600000,vs. Had friends on that dethstar,set_defense_stars,884121445,Nom,Nom Polustra#4120,308
1661187600000,vs. Had friends on that dethstar,set_defense_stars,992275427,Stargun inoza,stargun#1897,308
1661187600000,vs. Had friends on that dethstar,set_defense_stars,994659641,OttoVonGens,OttoVonGens#2822,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,545871634,Argarax,Kazrud#2235,214
1661187600000,vs. Had friends on that dethstar,set_defense_stars,552522334,MINI Stewabob,FupaHave#2185,248
1661187600000,vs. Had friends on that dethstar,set_defense_stars,473373554,Baxston Kane,Baxston Kane#5600,278
1661187600000,vs. Had friends on that dethstar,set_defense_stars,492994246,Chaunce,Chaunce#1601,218
1661187600000,vs. Had friends on that dethstar,set_defense_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,218
1661187600000,vs. Had friends on that dethstar,set_defense_stars,617569541,MINI Zan Lucian,Zan Lucian#8522,308
1661187600000,vs. Had friends on that dethstar,set_defense_stars,124849497,M1TTH,!M1TTH#8698,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,797491243,TacoPizza,TacoPizza#2451,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,825875376,Zlada14,zlada14#0537,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,178158547,Romules,DarthDingus#4541,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,484789943,Jed1Mast3rDallas,jedimasterdallas#3331,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,716417922,TinyBubbles,TinyBubbles31#0228,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,975827772,Tornado,tornado#478,0
1661187600000,vs. Had friends on that dethstar,set_defense_stars,148199846,Agave,Agave#6806,0
1661187600000,vs. Had friends on that dethstar,attack_stars,852762117,Revanchist,Revanchist#9559,202
1661187600000,vs. Had friends on that dethstar,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,100
1661187600000,vs. Had friends on that dethstar,attack_stars,245711569,Promethean,Promethean#3008,59
1661187600000,vs. Had friends on that dethstar,attack_stars,996614779,Jables,Jables#9173,40
1661187600000,vs. Had friends on that dethstar,attack_stars,569523671,Seeya,Seeya#2985,54
1661187600000,vs. Had friends on that dethstar,attack_stars,484789943,Jed1Mast3rDallas,jedimasterdallas#3331,80
1661187600000,vs. Had friends on that dethstar,attack_stars,946916445,ExcellentNut,ExcellentNut#0656,226
1661187600000,vs. Had friends on that dethstar,attack_stars,248271439,Guntha Arbos,guntha arbos#0996,135
1661187600000,vs. Had friends on that dethstar,attack_stars,296684579,ṪѦ DerHesse1505,DerHesse1505 (TB Offi)#9876,276
1661187600000,vs. Had friends on that dethstar,attack_stars,929389526,Tommyboy85,tommyboy#3739,151
1661187600000,vs. Had friends on that dethstar,attack_stars,556569861,wamakima5004,wamakima5004#0097,32
1661187600000,vs. Had friends on that dethstar,attack_stars,753225541,Philo Beddoe,Handleman20#4805,52
1661187600000,vs. Had friends on that dethstar,attack_stars,268951863,Loadage,Loadage#1450,267
1661187600000,vs. Had friends on that dethstar,attack_stars,214848174,ilekkund,ilekkund#8475,189
1661187600000,vs. Had friends on that dethstar,attack_stars,148163689,ilekkund2,ilekkund#8475,148
1661187600000,vs. Had friends on that dethstar,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,162
1661187600000,vs. Had friends on that dethstar,attack_stars,797491243,TacoPizza,TacoPizza#2451,41
1661187600000,vs. Had friends on that dethstar,attack_stars,435886464,Z Xm,Z_Xm#5894,29
1661187600000,vs. Had friends on that dethstar,attack_stars,732694944,Savage1bat,⁦savage1bat⁩#7887,297
1661187600000,vs. Had friends on that dethstar,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,137
1661187600000,vs. Had friends on that dethstar,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,59
1661187600000,vs. Had friends on that dethstar,attack_stars,931355241,BigMacDbag,Hismeds#9705,140
1661187600000,vs. Had friends on that dethstar,attack_stars,843553429,Shotwell,Shotwell#0501,58
1661187600000,vs. Had friends on that dethstar,attack_stars,997239157,Gryphix,Gryphix#1116,241
1661187600000,vs. Had friends on that dethstar,attack_stars,144353549,Wolfman314,Wolfman314#6474,40
1661187600000,vs. Had friends on that dethstar,attack_stars,634487631,JacenCaedus,Sala#2238,55
1661187600000,vs. Had friends on that dethstar,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,42
1661187600000,vs. Had friends on that dethstar,attack_stars,825875376,Zlada14,zlada14#0537,216
1661187600000,vs. Had friends on that dethstar,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,59
1661187600000,vs. Had friends on that dethstar,attack_stars,513125742,MarkKenoburger,kenoburger#9903,174
1661187600000,vs. Had friends on that dethstar,attack_stars,124849497,M1TTH,!M1TTH#8698,79
1661187600000,vs. Had friends on that dethstar,attack_stars,178158547,Romules,DarthDingus#4541,625
1661187600000,vs. Had friends on that dethstar,attack_stars,884121445,Nom,Nom Polustra#4120,297
1661187600000,vs. Had friends on that dethstar,attack_stars,716417922,TinyBubbles,TinyBubbles31#0228,157
1661187600000,vs. Had friends on that dethstar,attack_stars,992275427,Stargun inoza,stargun#1897,287
1661187600000,vs. Had friends on that dethstar,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,240
1661187600000,vs. Had friends on that dethstar,attack_stars,545871634,Argarax,Kazrud#2235,394
1661187600000,vs. Had friends on that dethstar,attack_stars,975827772,Tornado,tornado#478,248
1661187600000,vs. Had friends on that dethstar,attack_stars,552522334,MINI Stewabob,FupaHave#2185,75
1661187600000,vs. Had friends on that dethstar,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,141
1661187600000,vs. Had friends on that dethstar,attack_stars,492994246,Chaunce,Chaunce#1601,138
1661187600000,vs. Had friends on that dethstar,attack_stars,617569541,MINI Zan Lucian,Zan Lucian#8522,142
1661187600000,vs. Had friends on that dethstar,attack_stars,619572297,Raion Ren,raion_ren#6463,0
1661187600000,vs. Had friends on that dethstar,attack_stars,656645167,HolyHandGrenade,HolyHandGrenade#7050,0
1661187600000,vs. Had friends on that dethstar,attack_stars,552854579,MINI Zeratoark,Zeratoark#9535,0
1661187600000,vs. Had friends on that dethstar,attack_stars,349451219,Robbie Brady,Robbie Brady#7103,0
1661187600000,vs. Had friends on that dethstar,attack_stars,515621617,Flywire,Flywire#0662,0
1661187600000,vs. Had friends on that dethstar,attack_stars,148199846,Agave,Agave#6806,0
1661187600000,vs. Had friends on that dethstar,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,0
1661187600000,vs. Had friends on that dethstar,disobey,852762117,Revanchist,Revanchist#9559,11
1661187600000,vs. Had friends on that dethstar,disobey,826592934,Zhil Axfow,Zhil Axfow#5696,5
1661187600000,vs. Had friends on that dethstar,disobey,245711569,Promethean,Promethean#3008,3
1661187600000,vs. Had friends on that dethstar,disobey,996614779,Jables,Jables#9173,2
1661187600000,vs. Had friends on that dethstar,disobey,569523671,Seeya,Seeya#2985,3
1661187600000,vs. Had friends on that dethstar,disobey,484789943,Jed1Mast3rDallas,jedimasterdallas#3331,5
1661187600000,vs. Had friends on that dethstar,disobey,946916445,ExcellentNut,ExcellentNut#0656,13
1661187600000,vs. Had friends on that dethstar,disobey,248271439,Guntha Arbos,guntha arbos#0996,11
1661187600000,vs. Had friends on that dethstar,disobey,296684579,ṪѦ DerHesse1505,DerHesse1505 (TB Offi)#9876,16
1661187600000,vs. Had friends on that dethstar,disobey,929389526,Tommyboy85,tommyboy#3739,10
1661187600000,vs. Had friends on that dethstar,disobey,556569861,wamakima5004,wamakima5004#0097,2
1661187600000,vs. Had friends on that dethstar,disobey,753225541,Philo Beddoe,Handleman20#4805,3
1661187600000,vs. Had friends on that dethstar,disobey,268951863,Loadage,Loadage#1450,16
1661187600000,vs. Had friends on that dethstar,disobey,214848174,ilekkund,ilekkund#8475,11
1661187600000,vs. Had friends on that dethstar,disobey,148163689,ilekkund2,ilekkund#8475,8
1661187600000,vs. Had friends on that dethstar,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,9
1661187600000,vs. Had friends on that dethstar,disobey,797491243,TacoPizza,TacoPizza#2451,3
1661187600000,vs. Had friends on that dethstar,disobey,435886464,Z Xm,Z_Xm#5894,3
1661187600000,vs. Had friends on that dethstar,disobey,732694944,Savage1bat,⁦savage1bat⁩#7887,16
1661187600000,vs. Had friends on that dethstar,disobey,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,7
1661187600000,vs. Had friends on that dethstar,disobey,931355241,BigMacDbag,Hismeds#9705,8
1661187600000,vs. Had friends on that dethstar,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,3
1661187600000,vs. Had friends on that dethstar,disobey,843553429,Shotwell,Shotwell#0501,3
1661187600000,vs. Had friends on that dethstar,disobey,997239157,Gryphix,Gryphix#1116,12
1661187600000,vs. Had friends on that dethstar,disobey,144353549,Wolfman314,Wolfman314#6474,4
1661187600000,vs. Had friends on that dethstar,disobey,634487631,JacenCaedus,Sala#2238,4
1661187600000,vs. Had friends on that dethstar,disobey,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,2
1661187600000,vs. Had friends on that dethstar,disobey,825875376,Zlada14,zlada14#0537,11
1661187600000,vs. Had friends on that dethstar,disobey,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,4
1661187600000,vs. Had friends on that dethstar,disobey,513125742,MarkKenoburger,kenoburger#9903,9
1661187600000,vs. Had friends on that dethstar,disobey,124849497,M1TTH,!M1TTH#8698,5
1661187600000,vs. Had friends on that dethstar,disobey,178158547,Romules,DarthDingus#4541,38
1661187600000,vs. Had friends on that dethstar,disobey,884121445,Nom,Nom Polustra#4120,17
1661187600000,vs. Had friends on that dethstar,disobey,716417922,TinyBubbles,TinyBubbles31#0228,10
1661187600000,vs. Had friends on that dethstar,disobey,992275427,Stargun inoza,stargun#1897,16
1661187600000,vs. Had friends on that dethstar,disobey,994659641,OttoVonGens,OttoVonGens#2822,23
1661187600000,vs. Had friends on that dethstar,disobey,545871634,Argarax,Kazrud#2235,25
1661187600000,vs. Had friends on that dethstar,disobey,975827772,Tornado,tornado#478,12
1661187600000,vs. Had friends on that dethstar,disobey,552522334,MINI Stewabob,FupaHave#2185,5
1661187600000,vs. Had friends on that dethstar,disobey,473373554,Baxston Kane,Baxston Kane#5600,9
1661187600000,vs. Had friends on that dethstar,disobey,492994246,Chaunce,Chaunce#1601,8
1661187600000,vs. Had friends on that dethstar,disobey,617569541,MINI Zan Lucian,Zan Lucian#8522,7
1661187600000,vs. Had friends on that dethstar,disobey,619572297,Raion Ren,raion_ren#6463,0
1661187600000,vs. Had friends on that dethstar,disobey,656645167,HolyHandGrenade,HolyHandGrenade#7050,0
1661187600000,vs. Had friends on that dethstar,disobey,552854579,MINI Zeratoark,Zeratoark#9535,0
1661187600000,vs. Had friends on that dethstar,disobey,349451219,Robbie Brady,Robbie Brady#7103,0
1661187600000,vs. Had friends on that dethstar,disobey,515621617,Flywire,Flywire#0662,0
1661187600000,vs. Had friends on that dethstar,disobey,148199846,Agave,Agave#6806,0
1661187600000,vs. Had friends on that dethstar,disobey,591283737,Maxaron Lexilon,MaxaronLexilon#3633,0
