CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score
1.66085E+12,vs. The REKoning,set_defense_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,184
1.66085E+12,vs. The REKoning,set_defense_stars,997239157,Gryphix,Gryphix#1116,308
1.66085E+12,vs. The REKoning,set_defense_stars,144353549,Wolfman314,Wolfman314#6474,248
1.66085E+12,vs. The REKoning,set_defense_stars,634487631,JacenCaedus,Sala#2238,428
1.66085E+12,vs. The REKoning,set_defense_stars,825875376,Zlada14,zlada14#0537,214
1.66085E+12,vs. The REKoning,set_defense_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,158
1.66085E+12,vs. The REKoning,set_defense_stars,513125742,MarkKenoburger,kenoburger#9903,278
1.66085E+12,vs. The REKoning,set_defense_stars,552854579,MINI Zeratoark,Zeratoark#9535,214
1.66085E+12,vs. The REKoning,set_defense_stars,884121445,Nom,Nom Polustra#4120,308
1.66085E+12,vs. The REKoning,set_defense_stars,178158547,Romules,DarthDingus#4541,398
1.66085E+12,vs. The REKoning,set_defense_stars,716417922,TinyBubbles,TinyBubbles31#0228,218
1.66085E+12,vs. The REKoning,set_defense_stars,992275427,Stargun inoza,stargun#1897,338
1.66085E+12,vs. The REKoning,set_defense_stars,994659641,OttoVonGens,OttoVonGens#2822,278
1.66085E+12,vs. The REKoning,set_defense_stars,975827772,Tornado,tornado#478,278
1.66085E+12,vs. The REKoning,set_defense_stars,545871634,Argarax,Kazrud#2235,244
1.66085E+12,vs. The REKoning,set_defense_stars,552522334,MINI Stewabob,FupaHave#2185,248
1.66085E+12,vs. The REKoning,set_defense_stars,473373554,Baxston Kane,Baxston Kane#5600,308
1.66085E+12,vs. The REKoning,set_defense_stars,492994246,Chaunce,Chaunce#1601,278
1.66085E+12,vs. The REKoning,set_defense_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,0
1.66085E+12,vs. The REKoning,set_defense_stars,515621617,Flywire,Flywire#0662,0
1.66085E+12,vs. The REKoning,set_defense_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,0
1.66085E+12,vs. The REKoning,attack_stars,852762117,Revanchist,Revanchist#9559,153
1.66085E+12,vs. The REKoning,attack_stars,349451219,Robbie Brady,Robbie Brady#7103,84
1.66085E+12,vs. The REKoning,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,124
1.66085E+12,vs. The REKoning,attack_stars,826592934,Zhil Axfow,Zhil Axfow#5696,58
1.66085E+12,vs. The REKoning,attack_stars,245711569,Promethean,Promethean#3008,111
1.66085E+12,vs. The REKoning,attack_stars,996614779,Jables,Jables#9173,141
1.66085E+12,vs. The REKoning,attack_stars,569523671,Seeya,Seeya#2985,130
1.66085E+12,vs. The REKoning,attack_stars,484789943,Jed1Mast3rDallas,jedimasterdallas#3331,97
1.66085E+12,vs. The REKoning,attack_stars,946916445,ExcellentNut,ExcellentNut#0656,238
1.66085E+12,vs. The REKoning,attack_stars,296684579,ṪѦ DerHesse1505,DerHesse1505 (TB Offi)#9876,269
1.66085E+12,vs. The REKoning,attack_stars,929389526,Tommyboy85,tommyboy#3739,129
1.66085E+12,vs. The REKoning,attack_stars,556569861,wamakima5004,wamakima5004#0097,30
1.66085E+12,vs. The REKoning,attack_stars,753225541,Philo Beddoe,Handleman20#4805,80
1.66085E+12,vs. The REKoning,attack_stars,268951863,Loadage,Loadage#1450,132
1.66085E+12,vs. The REKoning,attack_stars,214848174,ilekkund,ilekkund#8475,174
1.66085E+12,vs. The REKoning,attack_stars,148163689,ilekkund2,ilekkund#8475,127
1.66085E+12,vs. The REKoning,attack_stars,242144976,MINI xipokemastrix,xIPokemastrIx#2005,109
1.66085E+12,vs. The REKoning,attack_stars,515621617,Flywire,Flywire#0662,88
1.66085E+12,vs. The REKoning,attack_stars,797491243,TacoPizza,TacoPizza#2451,79
1.66085E+12,vs. The REKoning,attack_stars,435886464,Z Xm,Z_Xm#5894,20
1.66085E+12,vs. The REKoning,attack_stars,732694944,Savage1bat,⁦savage1bat⁩#7887,54
1.66085E+12,vs. The REKoning,attack_stars,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,117
1.66085E+12,vs. The REKoning,attack_stars,931355241,BigMacDbag,Hismeds#9705,118
1.66085E+12,vs. The REKoning,attack_stars,596537312,Masajj Vemtits,Masajj Vemtits#4575,10
1.66085E+12,vs. The REKoning,attack_stars,997239157,Gryphix,Gryphix#1116,141
1.66085E+12,vs. The REKoning,attack_stars,144353549,Wolfman314,Wolfman314#6474,49
1.66085E+12,vs. The REKoning,attack_stars,634487631,JacenCaedus,Sala#2238,20
1.66085E+12,vs. The REKoning,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,98
1.66085E+12,vs. The REKoning,attack_stars,825875376,Zlada14,zlada14#0537,145
1.66085E+12,vs. The REKoning,attack_stars,513125742,MarkKenoburger,kenoburger#9903,135
1.66085E+12,vs. The REKoning,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,84
1.66085E+12,vs. The REKoning,attack_stars,552854579,MINI Zeratoark,Zeratoark#9535,30
1.66085E+12,vs. The REKoning,attack_stars,178158547,Romules,DarthDingus#4541,148
1.66085E+12,vs. The REKoning,attack_stars,884121445,Nom,Nom Polustra#4120,155
1.66085E+12,vs. The REKoning,attack_stars,716417922,TinyBubbles,TinyBubbles31#0228,56
1.66085E+12,vs. The REKoning,attack_stars,992275427,Stargun inoza,stargun#1897,72
1.66085E+12,vs. The REKoning,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,128
1.66085E+12,vs. The REKoning,attack_stars,545871634,Argarax,Kazrud#2235,214
1.66085E+12,vs. The REKoning,attack_stars,975827772,Tornado,tornado#478,76
1.66085E+12,vs. The REKoning,attack_stars,552522334,MINI Stewabob,FupaHave#2185,96
1.66085E+12,vs. The REKoning,attack_stars,473373554,Baxston Kane,Baxston Kane#5600,127
1.66085E+12,vs. The REKoning,attack_stars,492994246,Chaunce,Chaunce#1601,145
1.66085E+12,vs. The REKoning,attack_stars,591283737,Maxaron Lexilon,MaxaronLexilon#3633,91
1.66085E+12,vs. The REKoning,attack_stars,619572297,Raion Ren,raion_ren#6463,0
1.66085E+12,vs. The REKoning,disobey,852762117,Revanchist,Revanchist#9559,15
1.66085E+12,vs. The REKoning,disobey,349451219,Robbie Brady,Robbie Brady#7103,6
1.66085E+12,vs. The REKoning,disobey,283842274,JustinAlexander11,JustinAlexander11#1023,10
1.66085E+12,vs. The REKoning,disobey,826592934,Zhil Axfow,Zhil Axfow#5696,4
1.66085E+12,vs. The REKoning,disobey,245711569,Promethean,Promethean#3008,7
1.66085E+12,vs. The REKoning,disobey,996614779,Jables,Jables#9173,9
1.66085E+12,vs. The REKoning,disobey,569523671,Seeya,Seeya#2985,9
1.66085E+12,vs. The REKoning,disobey,484789943,Jed1Mast3rDallas,jedimasterdallas#3331,5
1.66085E+12,vs. The REKoning,disobey,946916445,ExcellentNut,ExcellentNut#0656,17
1.66085E+12,vs. The REKoning,disobey,296684579,ṪѦ DerHesse1505,DerHesse1505 (TB Offi)#9876,18
1.66085E+12,vs. The REKoning,disobey,929389526,Tommyboy85,tommyboy#3739,8
1.66085E+12,vs. The REKoning,disobey,556569861,wamakima5004,wamakima5004#0097,3
1.66085E+12,vs. The REKoning,disobey,753225541,Philo Beddoe,Handleman20#4805,5
1.66085E+12,vs. The REKoning,disobey,268951863,Loadage,Loadage#1450,16
1.66085E+12,vs. The REKoning,disobey,214848174,ilekkund,ilekkund#8475,10
1.66085E+12,vs. The REKoning,disobey,148163689,ilekkund2,ilekkund#8475,8
1.66085E+12,vs. The REKoning,disobey,242144976,MINI xipokemastrix,xIPokemastrIx#2005,10
1.66085E+12,vs. The REKoning,disobey,515621617,Flywire,Flywire#0662,8
1.66085E+12,vs. The REKoning,disobey,797491243,TacoPizza,TacoPizza#2451,4
1.66085E+12,vs. The REKoning,disobey,435886464,Z Xm,Z_Xm#5894,3
1.66085E+12,vs. The REKoning,disobey,732694944,Savage1bat,⁦savage1bat⁩#7887,6
1.66085E+12,vs. The REKoning,disobey,247341668,Obi Won Sebroni,Obiwon Sebroni The Fallen#6237,6
1.66085E+12,vs. The REKoning,disobey,931355241,BigMacDbag,Hismeds#9705,6
1.66085E+12,vs. The REKoning,disobey,596537312,Masajj Vemtits,Masajj Vemtits#4575,2
1.66085E+12,vs. The REKoning,disobey,997239157,Gryphix,Gryphix#1116,11
1.66085E+12,vs. The REKoning,disobey,144353549,Wolfman314,Wolfman314#6474,5
1.66085E+12,vs. The REKoning,disobey,634487631,JacenCaedus,Sala#2238,2
1.66085E+12,vs. The REKoning,disobey,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,9
1.66085E+12,vs. The REKoning,disobey,825875376,Zlada14,zlada14#0537,9
1.66085E+12,vs. The REKoning,disobey,513125742,MarkKenoburger,kenoburger#9903,10
1.66085E+12,vs. The REKoning,disobey,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,9
1.66085E+12,vs. The REKoning,disobey,552854579,MINI Zeratoark,Zeratoark#9535,5
1.66085E+12,vs. The REKoning,disobey,178158547,Romules,DarthDingus#4541,13
1.66085E+12,vs. The REKoning,disobey,884121445,Nom,Nom Polustra#4120,9
1.66085E+12,vs. The REKoning,disobey,716417922,TinyBubbles,TinyBubbles31#0228,4
1.66085E+12,vs. The REKoning,disobey,992275427,Stargun inoza,stargun#1897,8
1.66085E+12,vs. The REKoning,disobey,994659641,OttoVonGens,OttoVonGens#2822,14
1.66085E+12,vs. The REKoning,disobey,545871634,Argarax,Kazrud#2235,22
1.66085E+12,vs. The REKoning,disobey,975827772,Tornado,tornado#478,4
1.66085E+12,vs. The REKoning,disobey,552522334,MINI Stewabob,FupaHave#2185,8
1.66085E+12,vs. The REKoning,disobey,473373554,Baxston Kane,Baxston Kane#5600,11
1.66085E+12,vs. The REKoning,disobey,492994246,Chaunce,Chaunce#1601,10
1.66085E+12,vs. The REKoning,disobey,591283737,Maxaron Lexilon,MaxaronLexilon#3633,9
1.66085E+12,vs. The REKoning,disobey,619572297,Raion Ren,raion_ren#6463,0
