"CurrentRoundEndTime,Instance,MapStatId,AllyCode,Name,DiscordTag,Score"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,545871634,Argarax,Kazrud#2235,326"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,283842274,JustinAlexander11,JustinAlexander11#1023,296"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,617569541,MINI Zan Lucian,Zan Lucian#8522,261"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,281246885,CrossHairFinnOGDarktrooper,finn103#4970,258"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,492994246,Chaunce,Chaunce#1601,256"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,852762117,Revanchist,Revanchist#9559,246"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,792841479,An old old wooden ship,Glass#3069,241"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,515621617,Flywire,Flywire#662,232"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,884121445,Nom,Nom Polustra#4120,220"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,976597667,joker,General*joker#2767,213"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,268951863,Loadage,Loadage#1450,206"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,996614779,Jables,Jables#9173,199"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,248271439,Guntha Arbos,guntha arbos#996,192"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,837163221,PluntsNBussy,PluntsNBussy#7958,175"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,667457171,B417,B417#1086,173"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,589218854,Bitz Maidenhell,Bitz Maidenhell#2587,164"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,825875376,Zlada14,zlada14#537,164"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,494485598,TWill88,twill88#974,161"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,513125742,MarkKenoburger,kenoburger#9903,157"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,671337993,SloppySaberFlavor,Sloppysaberflavor#9142,153"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,931355241,BigMacDbag,Hismeds#9705,142"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,619572297,Raion Ren,raion_ren#6463,138"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,552854579,MINI Zeratoark,Zeratoark#9535,129"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,148199846,Agave,Agave#6806,122"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,992275427,Stargun inoza,stargun#1897,120"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,975827772,Tornado,tornado#478,119"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,144353549,Wolfman314,Wolfman314#6474,116"
"1656007200000,vs. LukeWarmOnTheInside,attack_stars,994659641,OttoVonGens,OttoVonGens#2822,100"
